"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"1938","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/waqi_eastbourne_20260527T184450Z.json","","eastbourne","0","2026-05-27T19:46:18.603017+01:00","2026-05-27T18:46:18.603017+00:00","20260527T184450Z","aef9685fd6028f4c1bc58c885a6164af9c96812772d0f084c295147c4b3452f3","WAQI geospatial feed","ground_aq","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.waqi.info/feed/geo:50.768;0.29/?token=***REDACTED***"
"490","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/05_weather/raw/openweather_current_eastbourne_20260527T184450Z.json","","eastbourne","0","2026-05-27T19:46:18.648702+01:00","2026-05-27T18:46:18.648702+00:00","20260527T184450Z","0d30fbd1a367ad9c6a80d666931ca197a2922563ca1516a4ef480a0194a60787","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.768&lon=0.29&appid=6dd68522123c97934487c2a593566e73&units=metric"
"187","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/openweather_airpollution_eastbourne_20260527T184450Z.json","","eastbourne","1","2026-05-27T19:46:18.697473+01:00","2026-05-27T18:46:18.697473+00:00","20260527T184450Z","6f0c8af886eb303a09b4bd57fd9d43738b63646b17c310b84e7b604d9edfc3d3","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.768&lon=0.29&appid=6dd68522123c97934487c2a593566e73"
"2055","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/waqi_brighton_20260527T184450Z.json","","brighton","0","2026-05-27T19:46:19.366679+01:00","2026-05-27T18:46:19.366679+00:00","20260527T184450Z","2c3ccdbbc387c98c2100884a89a608d52a6c1a22290ddc3e29accd2fb6b97215","WAQI geospatial feed","ground_aq","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.waqi.info/feed/geo:50.822;-0.137/?token=***REDACTED***"
"497","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/05_weather/raw/openweather_current_brighton_20260527T184450Z.json","","brighton","0","2026-05-27T19:46:19.417332+01:00","2026-05-27T18:46:19.417332+00:00","20260527T184450Z","9643503f7c236f2ce3ff9ae87ef1d11b788c9cec99c663a3c22e91dc868b40b0","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.822&lon=-0.137&appid=6dd68522123c97934487c2a593566e73&units=metric"
"188","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/openweather_airpollution_brighton_20260527T184450Z.json","","brighton","1","2026-05-27T19:46:19.467183+01:00","2026-05-27T18:46:19.467183+00:00","20260527T184450Z","38b760b7cd1528f148df6141df860bffd4e3c96353f39cce8ece997e2903c6f7","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.822&lon=-0.137&appid=6dd68522123c97934487c2a593566e73"
"1938","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/waqi_seaford_control_20260527T184450Z.json","","seaford_control","0","2026-05-27T19:46:20.147679+01:00","2026-05-27T18:46:20.147679+00:00","20260527T184450Z","aef9685fd6028f4c1bc58c885a6164af9c96812772d0f084c295147c4b3452f3","WAQI geospatial feed","ground_aq","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.waqi.info/feed/geo:50.772;0.102/?token=***REDACTED***"
"505","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/05_weather/raw/openweather_current_seaford_control_20260527T184450Z.json","","seaford_control","0","2026-05-27T19:46:20.194325+01:00","2026-05-27T18:46:20.194325+00:00","20260527T184450Z","21a9021a86d141fcb4cd4d3b4c639031b8da46f1a6c32b4b0143ce5a8d471ea1","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.772&lon=0.102&appid=6dd68522123c97934487c2a593566e73&units=metric"
"188","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/raw/openweather_airpollution_seaford_control_20260527T184450Z.json","","seaford_control","1","2026-05-27T19:46:20.239837+01:00","2026-05-27T18:46:20.239837+00:00","20260527T184450Z","dce62301b1bb0de1acc54043a2a634f2aba04138b67abc7b66fbbae601c327a9","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.772&lon=0.102&appid=6dd68522123c97934487c2a593566e73"
"120","27/05/2026","","","","200","apikey header; lat/lon rounded to 2dp","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/05_metoffice_datahub_weather/metoffice_land_observations_20260527T184450Z.json","","newhaven_nearest","1","2026-05-27T19:46:20.820510+01:00","2026-05-27T18:46:20.820510+00:00","20260527T184450Z","c71f52463f68e9b6af4f871aba4a696cc520326009361b2368d0bac91ee29341","Met Office DataHub land observations","weather","ok","historical_observation","","https://data.hub.api.metoffice.gov.uk/observation-land/1/nearest?lat=50.80&lon=0.06"
"22004","27/05/2026","","","","200","strict cap 1/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T184450Z.json","","newhaven_incinerator","16","2026-05-27T19:46:21.137236+01:00","2026-05-27T18:46:21.137236+00:00","20260527T184450Z","eb36f844749837c5c7080f1130788f904faf82f04e4869f53c214c107461d44a","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.796%2C0.055&radius=25000&limit=100"
"24426","27/05/2026","","","","200","strict cap 2/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_lewes_20260527T184450Z.json","","lewes","18","2026-05-27T19:46:29.445440+01:00","2026-05-27T18:46:29.445440+00:00","20260527T184450Z","c19081dcf640b4e211670f6732a9c415329403114a51b76f3e1f52eb9d353872","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.873%2C0.008&radius=25000&limit=100"
"13718","27/05/2026","","","","200","strict cap 3/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_eastbourne_20260527T184450Z.json","","eastbourne","11","2026-05-27T19:46:37.563544+01:00","2026-05-27T18:46:37.563544+00:00","20260527T184450Z","6600da89f2488bbfa78439e2b3e34990d0e1751ca18890c2ee3a4ce4e98af536","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.768%2C0.29&radius=25000&limit=100"
"27264","27/05/2026","","","","200","strict cap 4/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_brighton_20260527T184450Z.json","","brighton","20","2026-05-27T19:46:45.714824+01:00","2026-05-27T18:46:45.714824+00:00","20260527T184450Z","e28ee38c0791a1b9821eaf579674d6d24c2d7e2b983713a2705491c48be5cf3d","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.822%2C-0.137&radius=25000&limit=100"
"20790","27/05/2026","","","","200","strict cap 5/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/04_ground_aq_providers/openaq_raw/openaq_locations_seaford_control_20260527T184450Z.json","","seaford_control","15","2026-05-27T19:46:53.917910+01:00","2026-05-27T18:46:53.917910+00:00","20260527T184450Z","19d3c6c8770d98f01383882f4fdad53f8e42e1e40eb34ebdc9da1202dc3f5203","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.772%2C0.102&radius=25000&limit=100"
"524","27/05/2026","","","","","CAMS key present; no data call attempted","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/09_cams/cams_readiness.json","","readiness","1","2026-05-27T19:46:53.918690+01:00","2026-05-27T18:46:53.918690+00:00","20260527T184450Z","a8ef2ed82946e506efafaedef5c80618952172d32f768bef7166da01e26300a6","CAMS readiness","atmospheric_model","ok","model_reanalysis","","cams://configured-key-no-endpoint"
"456","27/05/2026","","","","200","optional; contextual only, not reference-grade","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/purpleair_sensors_20260527T184450Z.json","","regional_context","2","2026-05-27T19:46:54.237420+01:00","2026-05-27T18:46:54.237420+00:00","20260527T184450Z","45f8536ad6b8e25729f1fd0deb60434f115b4515f5f96196646e473b88fc6965","PurpleAir sensors regional context","low_cost_sensor_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.purpleair.com/v1/sensors?fields=sensor_index%2Cname%2Clatitude%2Clongitude%2Clast_seen%2Cpm2.5_atm%2Cpm2.5_cf_1&location_type=0&nwlng=-0.2&nwlat=50.98&selng=0.4&selat=50.65&max_age=604800"
"22637","27/05/2026","","","","200","optional search context 1/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T184450Z.json","","Newhaven Energy Recovery Facility emissions","0","2026-05-27T19:46:54.271745+01:00","2026-05-27T18:46:54.271745+00:00","20260527T184450Z","bea83db7a0620114d03e236cb3d8b8490aaabbe4f0ab070bedd662295b4cc6fa","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Newhaven+Energy+Recovery+Facility+emissions&api_key=***REDACTED***&num=10"
"26311","27/05/2026","","","","200","optional search context 2/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T184450Z.json","","BV8067IL Newhaven Environment Agency","0","2026-05-27T19:46:54.313487+01:00","2026-05-27T18:46:54.313487+00:00","20260527T184450Z","f64dbba5d704ba00e31e29b8bfd6ae19b66753017482a15dfdf38e6150a88d10","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=BV8067IL+Newhaven+Environment+Agency&api_key=***REDACTED***&num=10"
"45305","27/05/2026","","","","200","optional search context 3/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T19:46:54.352584+01:00","2026-05-27T18:46:54.352584+00:00","20260527T184450Z","67c8a4af616a402eedca7ff3850974c4d0fa31e654a5a25821358716f3b7f704","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Veolia+Newhaven+annual+monitoring+report&api_key=***REDACTED***&num=10"
"45002","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/earthdata_raw/earthdata_cmr_MCD19A2_20260527T184450Z.json","","MCD19A2","0","2026-05-27T19:46:54.551467+01:00","2026-05-27T18:46:54.551467+00:00","20260527T184450Z","31e03751ce549993950412aa4abeb2f32c1793aed3bd7376b884d8a8ca9088ec","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MCD19A2&temporal=2024-11-04T00%3A00%3A00Z%2C2024-11-11T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"32887","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/earthdata_raw/earthdata_cmr_MOD04_L2_20260527T184450Z.json","","MOD04_L2","0","2026-05-27T19:46:54.709307+01:00","2026-05-27T18:46:54.709307+00:00","20260527T184450Z","d2ffbea79145f89281181f9674d4bfcfd435d4886398d6a48fc720daa6e9b8f1","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MOD04_L2&temporal=2024-11-04T00%3A00%3A00Z%2C2024-11-11T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"821","27/05/2026","","","","200","CDSE token readiness only; access token not stored; username/password tried before client credentials","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/15_optional_sources/cdse_auth_readiness.json","","token_probe","1","2026-05-27T19:46:55.495821+01:00","2026-05-27T18:46:55.495821+00:00","20260527T184450Z","7e7bffd239158ec17d77c3b3df0ce99158a0ce09cfdf2e7d697e1db0c36e92bb","CDSE auth readiness","satellite_auth","ok","current_context_only","current/live context only; do not interpret as historical observation","https://identity.dataspace.copernicus.eu/auth/realms/CDSE/protocol/openid-connect/token"
"165939","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json","","Newhaven Energy Recovery Facility annual monitoring report","50","2026-05-27T19:46:55.993419+01:00","2026-05-27T18:46:55.993419+00:00","20260527T184450Z","a17bc6f759ded35003fcfd79c7e46f802c6774a67e5a3b2a7c95edaa5b4f960c","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T184450Z.json","","Newhaven Energy Recovery Facility annual monitoring report","0","2026-05-27T19:46:56.360546+01:00","2026-05-27T18:46:56.360546+00:00","20260527T184450Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&rows=50"
"152862","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T184450Z.json","","BV8067IL Newhaven","50","2026-05-27T19:46:57.075610+01:00","2026-05-27T18:46:57.075610+00:00","20260527T184450Z","a380e9fb433251ad437c488da280541681ad5fcf847449d0d696aa34be276053","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=BV8067IL+Newhaven&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T184450Z.json","","BV8067IL Newhaven","0","2026-05-27T19:46:57.314628+01:00","2026-05-27T18:46:57.314628+00:00","20260527T184450Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=BV8067IL+Newhaven&rows=50"
"170785","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json","","Veolia Newhaven annual monitoring report","50","2026-05-27T19:46:58.085953+01:00","2026-05-27T18:46:58.085953+00:00","20260527T184450Z","14124e3ff1d0f7707cbeb8c754b2e9b66171cf78d26d4e0e37caae2293ef859d","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Veolia+Newhaven+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T184450Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T19:46:58.399518+01:00","2026-05-27T18:46:58.399518+00:00","20260527T184450Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Veolia+Newhaven+annual+monitoring+report&rows=50"
"185793","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json","","Environment Agency Newhaven energy recovery facility","50","2026-05-27T19:46:59.159156+01:00","2026-05-27T18:46:59.159156+00:00","20260527T184450Z","5dbed248437182d3a811d53b715407399b0a88b57ee93a3b0fdf5d3d8e654869","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Environment+Agency+Newhaven+energy+recovery+facility&count=50"
"239491","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T184450Z.json","","Environment Agency Newhaven energy recovery facility","12","2026-05-27T19:46:59.781297+01:00","2026-05-27T18:46:59.781297+00:00","20260527T184450Z","6495a3cd8f83796f2352709b7f8023e615d5b1e6569dc142ef01309ef653d36c","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Environment+Agency+Newhaven+energy+recovery+facility&rows=50"
"183877","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T19:47:00.217423+01:00","2026-05-27T18:47:00.217423+00:00","20260527T184450Z","2756fffc8973ac570efaf781aec739ea55df1bf84bc56e1f9041ab215654a3ce","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=incinerator+annual+monitoring+reporting+data.gov.uk&count=50"
"338600","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T184450Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T19:47:00.836954+01:00","2026-05-27T18:47:00.836954+00:00","20260527T184450Z","860890d7d6c2dbc69768dac4bdc777cf7b4082a9315d16be110a15cfd111c785","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=incinerator+annual+monitoring+reporting+data.gov.uk&rows=50"
"214347","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-11-04_2024-11-11/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T184450Z.json","","UK PRTR Newhaven Veolia waste incineration","50","2026-05-27T19:47:01.682978+01:00","2026-05-27T18:47:01.682978+00:00","20260527T184450Z","591aab8865398fe16ce50998d95323a8da1b5a9a8ba48438d051207570401e58","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=UK+PRTR+Newhaven+Veolia+waste+incineration&count=50"
