"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"456","27/05/2026","","","","200","optional; contextual only, not reference-grade","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/purpleair_sensors_20260527T052419Z.json","","regional_context","2","2026-05-27T06:26:21.653642+01:00","2026-05-27T05:26:21.653642+00:00","20260527T052419Z","7c555d3108ab261724b5822b558adb335f436196c24723c2b16badaa0cbcfba6","PurpleAir sensors regional context","low_cost_sensor_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.purpleair.com/v1/sensors?fields=sensor_index%2Cname%2Clatitude%2Clongitude%2Clast_seen%2Cpm2.5_atm%2Cpm2.5_cf_1&location_type=0&nwlng=-0.2&nwlat=50.98&selng=0.4&selat=50.65&max_age=604800"
"29194","27/05/2026","","","","200","optional search context 1/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052419Z.json","","Newhaven Energy Recovery Facility emissions","0","2026-05-27T06:26:21.696541+01:00","2026-05-27T05:26:21.696541+00:00","20260527T052419Z","4e9d2f57d2e5f168db9a0ed29c3b2d8a91b10eb5b25c24a5821606806eebba7f","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Newhaven+Energy+Recovery+Facility+emissions&api_key=***REDACTED***&num=10"
"27433","27/05/2026","","","","200","optional search context 2/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052419Z.json","","BV8067IL Newhaven Environment Agency","0","2026-05-27T06:26:21.730234+01:00","2026-05-27T05:26:21.730234+00:00","20260527T052419Z","1241060f4cf285c47c9865dff44f77f9a7a2e7a31f8a013011de3ab9dcc872d4","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=BV8067IL+Newhaven+Environment+Agency&api_key=***REDACTED***&num=10"
"44798","27/05/2026","","","","200","optional search context 3/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T06:26:21.767159+01:00","2026-05-27T05:26:21.767159+00:00","20260527T052419Z","6ea77cd20636f7322322bff8a7e9702812816f8a5ed01052c2cc979874d97fe9","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Veolia+Newhaven+annual+monitoring+report&api_key=***REDACTED***&num=10"
"45002","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/earthdata_raw/earthdata_cmr_MCD19A2_20260527T052419Z.json","","MCD19A2","0","2026-05-27T06:26:21.942782+01:00","2026-05-27T05:26:21.942782+00:00","20260527T052419Z","3294986830c64b4c918072985346390348b7d712e0ea6a3c84c9a0b77469fd9c","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MCD19A2&temporal=2024-09-09T00%3A00%3A00Z%2C2024-09-16T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"33465","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/earthdata_raw/earthdata_cmr_MOD04_L2_20260527T052419Z.json","","MOD04_L2","0","2026-05-27T06:26:22.181632+01:00","2026-05-27T05:26:22.181632+00:00","20260527T052419Z","533c8a5eceb8f1a7891ca2a9d2c03dfdc13a4affeb1bd943dd665ea169e97078","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MOD04_L2&temporal=2024-09-09T00%3A00%3A00Z%2C2024-09-16T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"821","27/05/2026","","","","200","CDSE token readiness only; access token not stored; username/password tried before client credentials","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/15_optional_sources/cdse_auth_readiness.json","","token_probe","1","2026-05-27T06:26:23.124257+01:00","2026-05-27T05:26:23.124257+00:00","20260527T052419Z","6638050fc267f768827345b1cf14c875046ff2444a7e34a3e7ce5ede8598b485","CDSE auth readiness","satellite_auth","ok","current_context_only","current/live context only; do not interpret as historical observation","https://identity.dataspace.copernicus.eu/auth/realms/CDSE/protocol/openid-connect/token"
"166662","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json","","Newhaven Energy Recovery Facility annual monitoring report","50","2026-05-27T06:26:23.212383+01:00","2026-05-27T05:26:23.212383+00:00","20260527T052419Z","b7b888ae329db666318dd9f9d99bbb3581927af525ae98c2e829671e72cc3882","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052419Z.json","","Newhaven Energy Recovery Facility annual monitoring report","0","2026-05-27T06:26:26.729734+01:00","2026-05-27T05:26:26.729734+00:00","20260527T052419Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&rows=50"
"152868","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T052419Z.json","","BV8067IL Newhaven","50","2026-05-27T06:26:26.759519+01:00","2026-05-27T05:26:26.759519+00:00","20260527T052419Z","9af4815c15214851ea5961f60025cb4ec69d92e6191a7e6f6185d97f30cb9941","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=BV8067IL+Newhaven&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T052419Z.json","","BV8067IL Newhaven","0","2026-05-27T06:26:36.903181+01:00","2026-05-27T05:26:36.903181+00:00","20260527T052419Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=BV8067IL+Newhaven&rows=50"
"170781","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json","","Veolia Newhaven annual monitoring report","50","2026-05-27T06:26:36.932527+01:00","2026-05-27T05:26:36.932527+00:00","20260527T052419Z","b6768bdfbdef45bf8267b868bba04f34bceb140a2ebbd36739ca462249a691cf","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Veolia+Newhaven+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052419Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T06:26:37.174923+01:00","2026-05-27T05:26:37.174923+00:00","20260527T052419Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Veolia+Newhaven+annual+monitoring+report&rows=50"
"185794","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json","","Environment Agency Newhaven energy recovery facility","50","2026-05-27T06:26:37.204986+01:00","2026-05-27T05:26:37.204986+00:00","20260527T052419Z","c094368f1ca860b74f165bb30b5f5f2dc99163d348cadb314b02ae9a91bd5b7d","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Environment+Agency+Newhaven+energy+recovery+facility&count=50"
"239491","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052419Z.json","","Environment Agency Newhaven energy recovery facility","12","2026-05-27T06:26:37.781985+01:00","2026-05-27T05:26:37.781985+00:00","20260527T052419Z","6495a3cd8f83796f2352709b7f8023e615d5b1e6569dc142ef01309ef653d36c","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Environment+Agency+Newhaven+energy+recovery+facility&rows=50"
"181036","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T06:26:37.814520+01:00","2026-05-27T05:26:37.814520+00:00","20260527T052419Z","9aef92ad6d8f057a0a50fb5e5f7f150a00c81ae3460d28b8f0a2d9c6576a8eee","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=incinerator+annual+monitoring+reporting+data.gov.uk&count=50"
"338600","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052419Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T06:26:40.032244+01:00","2026-05-27T05:26:40.032244+00:00","20260527T052419Z","b02630328fa17a95df210c3b1952fba092309172ecfaaa8d36e5347d3ec25abb","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=incinerator+annual+monitoring+reporting+data.gov.uk&rows=50"
"214399","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-09_2024-09-16/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052419Z.json","","UK PRTR Newhaven Veolia waste incineration","50","2026-05-27T06:26:40.066698+01:00","2026-05-27T05:26:40.066698+00:00","20260527T052419Z","9dde612830873209d8fa4a45c21867a033e0b26f3f748906f34fe28525397e14","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=UK+PRTR+Newhaven+Veolia+waste+incineration&count=50"
