"bytes","date_uk","error","evidence_window_end","evidence_window_start","http_status","notes","observed_end","observed_start","output_path","published_at","query","record_count","retrieved_at_uk","retrieved_at_utc","run_ts","sha256","source_name","source_type","status","temporal_role","temporal_validity_warning","url"
"512","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/05_weather/raw/openweather_current_eastbourne_20260527T052021Z.json","","eastbourne","0","2026-05-27T06:21:42.853404+01:00","2026-05-27T05:21:42.853404+00:00","20260527T052021Z","a49b4e3556d01075a3bef3d32cc5d393423c205d58d6ed256d6539ed4ff301e4","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.768&lon=0.29&appid=6dd68522123c97934487c2a593566e73&units=metric"
"186","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/openweather_airpollution_eastbourne_20260527T052021Z.json","","eastbourne","1","2026-05-27T06:21:42.897904+01:00","2026-05-27T05:21:42.897904+00:00","20260527T052021Z","04d4783339d68bc93f4dd8cebf92d8d45d4ec548211f9c61398dad96bf6a8b4b","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.768&lon=0.29&appid=6dd68522123c97934487c2a593566e73"
"2010","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/waqi_brighton_20260527T052021Z.json","","brighton","0","2026-05-27T06:21:43.574265+01:00","2026-05-27T05:21:43.574265+00:00","20260527T052021Z","b9794c1322d52adec0e183b57dae2759e6d555229af4109ed4a06ea733457bca","WAQI geospatial feed","ground_aq","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.waqi.info/feed/geo:50.822;-0.137/?token=***REDACTED***"
"512","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/05_weather/raw/openweather_current_brighton_20260527T052021Z.json","","brighton","0","2026-05-27T06:21:43.618288+01:00","2026-05-27T05:21:43.618288+00:00","20260527T052021Z","9d5ca721bdfdd0b7f8c07c4fe0d8c98eda0471b004b10162cc32ff214388b6b2","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.822&lon=-0.137&appid=6dd68522123c97934487c2a593566e73&units=metric"
"190","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/openweather_airpollution_brighton_20260527T052021Z.json","","brighton","1","2026-05-27T06:21:43.662684+01:00","2026-05-27T05:21:43.662684+00:00","20260527T052021Z","b7ef6a41b1c42d9c5b4466db56cfb738f63317d208fd5ffaebb4d963561263e8","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.822&lon=-0.137&appid=6dd68522123c97934487c2a593566e73"
"1941","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/waqi_seaford_control_20260527T052021Z.json","","seaford_control","0","2026-05-27T06:21:44.385963+01:00","2026-05-27T05:21:44.385963+00:00","20260527T052021Z","e70e9bf6f72f490350dfbb160d9ae5db68bf070df8c6ee6081524066068a83b5","WAQI geospatial feed","ground_aq","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.waqi.info/feed/geo:50.772;0.102/?token=***REDACTED***"
"510","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/05_weather/raw/openweather_current_seaford_control_20260527T052021Z.json","","seaford_control","0","2026-05-27T06:21:44.429920+01:00","2026-05-27T05:21:44.429920+00:00","20260527T052021Z","3e3844ed6f674ecb38e8e6d2ebffd9d5bbd8da6b8648a61262e5e104670b848b","OpenWeather current weather","weather","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.openweathermap.org/data/2.5/weather?lat=50.772&lon=0.102&appid=6dd68522123c97934487c2a593566e73&units=metric"
"186","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/raw/openweather_airpollution_seaford_control_20260527T052021Z.json","","seaford_control","1","2026-05-27T06:21:44.473667+01:00","2026-05-27T05:21:44.473667+00:00","20260527T052021Z","392ee8bace8097eed2ec09d5e4ef24e5751f21205207f30968f1b246b609f213","OpenWeather air pollution","ground_aq","ok","historical_observation","","https://api.openweathermap.org/data/2.5/air_pollution?lat=50.772&lon=0.102&appid=6dd68522123c97934487c2a593566e73"
"120","27/05/2026","","","","200","apikey header; lat/lon rounded to 2dp","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/05_metoffice_datahub_weather/metoffice_land_observations_20260527T052021Z.json","","newhaven_nearest","1","2026-05-27T06:21:45.105572+01:00","2026-05-27T05:21:45.105572+00:00","20260527T052021Z","c71f52463f68e9b6af4f871aba4a696cc520326009361b2368d0bac91ee29341","Met Office DataHub land observations","weather","ok","historical_observation","","https://data.hub.api.metoffice.gov.uk/observation-land/1/nearest?lat=50.80&lon=0.06"
"22004","27/05/2026","","","","200","strict cap 1/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_newhaven_incinerator_20260527T052021Z.json","","newhaven_incinerator","16","2026-05-27T06:21:45.485262+01:00","2026-05-27T05:21:45.485262+00:00","20260527T052021Z","421f22f9789bd02c5a0d54f5e2dbcca07447a97b91e33d0843a9ed7bd4a11dcb","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.796%2C0.055&radius=25000&limit=100"
"24426","27/05/2026","","","","200","strict cap 2/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_lewes_20260527T052021Z.json","","lewes","18","2026-05-27T06:21:53.804511+01:00","2026-05-27T05:21:53.804511+00:00","20260527T052021Z","e33d52f23f074ce05a8d12ce347bf36bcec67267e72450a8b4783b22cd3302fe","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.873%2C0.008&radius=25000&limit=100"
"13718","27/05/2026","","","","200","strict cap 3/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_eastbourne_20260527T052021Z.json","","eastbourne","11","2026-05-27T06:22:02.181627+01:00","2026-05-27T05:22:02.181627+00:00","20260527T052021Z","264dbac455857e3c796d56cab96817220a21d73970f334cad959d6e0d44e49f1","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.768%2C0.29&radius=25000&limit=100"
"27264","27/05/2026","","","","200","strict cap 4/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_brighton_20260527T052021Z.json","","brighton","20","2026-05-27T06:22:10.466587+01:00","2026-05-27T05:22:10.466587+00:00","20260527T052021Z","b6126e11ba0270199752d32316cc258bdc8a169ca293af988122e9d313e254ec","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.822%2C-0.137&radius=25000&limit=100"
"20790","27/05/2026","","","","200","strict cap 5/8; no pagination","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/04_ground_aq_providers/openaq_raw/openaq_locations_seaford_control_20260527T052021Z.json","","seaford_control","15","2026-05-27T06:22:18.587431+01:00","2026-05-27T05:22:18.587431+00:00","20260527T052021Z","0dcff7beebae1f9b401364efe47dbeb1da1041c8df99e66fdac38fc63c538daf","OpenAQ v3 locations radius search","ground_aq","ok","historical_observation","","https://api.openaq.org/v3/locations?coordinates=50.772%2C0.102&radius=25000&limit=100"
"524","27/05/2026","","","","","CAMS key present; no data call attempted","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/09_cams/cams_readiness.json","","readiness","1","2026-05-27T06:22:18.588175+01:00","2026-05-27T05:22:18.588175+00:00","20260527T052021Z","b2c99c5833b07400de670d6048515b5c1c3fb2e35bbff55b53ad350ac646d422","CAMS readiness","atmospheric_model","ok","model_reanalysis","","cams://configured-key-no-endpoint"
"456","27/05/2026","","","","200","optional; contextual only, not reference-grade","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/purpleair_sensors_20260527T052021Z.json","","regional_context","2","2026-05-27T06:22:18.757276+01:00","2026-05-27T05:22:18.757276+00:00","20260527T052021Z","eb3052f9443859685ede688ba7a65f34a39da7b3af88eb8d15ec49132e224d8e","PurpleAir sensors regional context","low_cost_sensor_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://api.purpleair.com/v1/sensors?fields=sensor_index%2Cname%2Clatitude%2Clongitude%2Clast_seen%2Cpm2.5_atm%2Cpm2.5_cf_1&location_type=0&nwlng=-0.2&nwlat=50.98&selng=0.4&selat=50.65&max_age=604800"
"29194","27/05/2026","","","","200","optional search context 1/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_Newhaven_Energy_Recovery_Facility_emissions_20260527T052021Z.json","","Newhaven Energy Recovery Facility emissions","0","2026-05-27T06:22:18.795468+01:00","2026-05-27T05:22:18.795468+00:00","20260527T052021Z","4e9d2f57d2e5f168db9a0ed29c3b2d8a91b10eb5b25c24a5821606806eebba7f","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Newhaven+Energy+Recovery+Facility+emissions&api_key=***REDACTED***&num=10"
"27433","27/05/2026","","","","200","optional search context 2/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_BV8067IL_Newhaven_Environment_Agency_20260527T052021Z.json","","BV8067IL Newhaven Environment Agency","0","2026-05-27T06:22:18.835265+01:00","2026-05-27T05:22:18.835265+00:00","20260527T052021Z","1241060f4cf285c47c9865dff44f77f9a7a2e7a31f8a013011de3ab9dcc872d4","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=BV8067IL+Newhaven+Environment+Agency&api_key=***REDACTED***&num=10"
"44798","27/05/2026","","","","200","optional search context 3/3","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/serpapi_raw/serpapi_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T06:22:18.868665+01:00","2026-05-27T05:22:18.868665+00:00","20260527T052021Z","6ea77cd20636f7322322bff8a7e9702812816f8a5ed01052c2cc979874d97fe9","SerpAPI Google search","web_search_context","ok","current_context_only","current/live context only; do not interpret as historical observation","https://serpapi.com/search.json?engine=google&q=Veolia+Newhaven+annual+monitoring+report&api_key=***REDACTED***&num=10"
"45002","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/earthdata_raw/earthdata_cmr_MCD19A2_20260527T052021Z.json","","MCD19A2","0","2026-05-27T06:22:19.292420+01:00","2026-05-27T05:22:19.292420+00:00","20260527T052021Z","b96ecb35d9765f81bc0980bd590ac1f69d21f97cfe107ff4037cf0797b5558fd","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MCD19A2&temporal=2024-09-02T00%3A00%3A00Z%2C2024-09-09T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"32324","27/05/2026","","","","200","optional discovery only","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/earthdata_raw/earthdata_cmr_MOD04_L2_20260527T052021Z.json","","MOD04_L2","0","2026-05-27T06:22:19.649735+01:00","2026-05-27T05:22:19.649735+00:00","20260527T052021Z","690c83f41a9a0e5ab4ef9155e90144f2303b4425cab6d7ee31bb53659e413006","NASA Earthdata CMR granules","satellite_metadata","ok","catalogue_metadata","","https://cmr.earthdata.nasa.gov/search/granules.json?short_name=MOD04_L2&temporal=2024-09-02T00%3A00%3A00Z%2C2024-09-09T23%3A59%3A59Z&bounding_box=-0.15%2C50.68%2C0.35%2C50.95&page_size=10"
"821","27/05/2026","","","","200","CDSE token readiness only; access token not stored; username/password tried before client credentials","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/15_optional_sources/cdse_auth_readiness.json","","token_probe","1","2026-05-27T06:22:20.439432+01:00","2026-05-27T05:22:20.439432+00:00","20260527T052021Z","4461422790b0ba762adb13ec58b93e6e3f2b5876443f2e84c74e273bd26fe411","CDSE auth readiness","satellite_auth","ok","current_context_only","current/live context only; do not interpret as historical observation","https://identity.dataspace.copernicus.eu/auth/realms/CDSE/protocol/openid-connect/token"
"166662","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json","","Newhaven Energy Recovery Facility annual monitoring report","50","2026-05-27T06:22:20.594397+01:00","2026-05-27T05:22:20.594397+00:00","20260527T052021Z","b7b888ae329db666318dd9f9d99bbb3581927af525ae98c2e829671e72cc3882","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Newhaven_Energy_Recovery_Facility_annual_monitoring_report_20260527T052021Z.json","","Newhaven Energy Recovery Facility annual monitoring report","0","2026-05-27T06:22:21.146304+01:00","2026-05-27T05:22:21.146304+00:00","20260527T052021Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Newhaven+Energy+Recovery+Facility+annual+monitoring+report&rows=50"
"152868","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_BV8067IL_Newhaven_20260527T052021Z.json","","BV8067IL Newhaven","50","2026-05-27T06:22:21.176490+01:00","2026-05-27T05:22:21.176490+00:00","20260527T052021Z","9af4815c15214851ea5961f60025cb4ec69d92e6191a7e6f6185d97f30cb9941","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=BV8067IL+Newhaven&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_BV8067IL_Newhaven_20260527T052021Z.json","","BV8067IL Newhaven","0","2026-05-27T06:22:21.497492+01:00","2026-05-27T05:22:21.497492+00:00","20260527T052021Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=BV8067IL+Newhaven&rows=50"
"170781","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json","","Veolia Newhaven annual monitoring report","50","2026-05-27T06:22:21.527473+01:00","2026-05-27T05:22:21.527473+00:00","20260527T052021Z","b6768bdfbdef45bf8267b868bba04f34bceb140a2ebbd36739ca462249a691cf","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Veolia+Newhaven+annual+monitoring+report&count=50"
"230","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Veolia_Newhaven_annual_monitoring_report_20260527T052021Z.json","","Veolia Newhaven annual monitoring report","0","2026-05-27T06:22:21.809023+01:00","2026-05-27T05:22:21.809023+00:00","20260527T052021Z","bdeb10efba8ca93dcfdb9e7a66db6db76305b2ec9d6f5d6595c098682349bc78","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Veolia+Newhaven+annual+monitoring+report&rows=50"
"185794","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json","","Environment Agency Newhaven energy recovery facility","50","2026-05-27T06:22:21.837993+01:00","2026-05-27T05:22:21.837993+00:00","20260527T052021Z","c094368f1ca860b74f165bb30b5f5f2dc99163d348cadb314b02ae9a91bd5b7d","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=Environment+Agency+Newhaven+energy+recovery+facility&count=50"
"239491","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_Environment_Agency_Newhaven_energy_recovery_facility_20260527T052021Z.json","","Environment Agency Newhaven energy recovery facility","12","2026-05-27T06:22:22.499850+01:00","2026-05-27T05:22:22.499850+00:00","20260527T052021Z","6495a3cd8f83796f2352709b7f8023e615d5b1e6569dc142ef01309ef653d36c","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=Environment+Agency+Newhaven+energy+recovery+facility&rows=50"
"181036","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T06:22:22.528182+01:00","2026-05-27T05:22:22.528182+00:00","20260527T052021Z","9aef92ad6d8f057a0a50fb5e5f7f150a00c81ae3460d28b8f0a2d9c6576a8eee","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=incinerator+annual+monitoring+reporting+data.gov.uk&count=50"
"338600","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/data.gov.uk_incinerator_annual_monitoring_reporting_data.gov.uk_20260527T052021Z.json","","incinerator annual monitoring reporting data.gov.uk","50","2026-05-27T06:22:23.238552+01:00","2026-05-27T05:22:23.238552+00:00","20260527T052021Z","b02630328fa17a95df210c3b1952fba092309172ecfaaa8d36e5347d3ec25abb","data.gov.uk search","official_search","ok","reference_document","","https://ckan.publishing.service.gov.uk/api/3/action/package_search?q=incinerator+annual+monitoring+reporting+data.gov.uk&rows=50"
"214399","27/05/2026","","","","200","","","","/home/runner/work/AirQuality26_v2/AirQuality26_v2/outputs/10_historical_backfill/week_2024-09-02_2024-09-09/06_official_filings/raw/GOV.UK_UK_PRTR_Newhaven_Veolia_waste_incineration_20260527T052021Z.json","","UK PRTR Newhaven Veolia waste incineration","50","2026-05-27T06:22:23.267170+01:00","2026-05-27T05:22:23.267170+00:00","20260527T052021Z","9dde612830873209d8fa4a45c21867a033e0b26f3f748906f34fe28525397e14","GOV.UK search","official_search","ok","reference_document","","https://www.gov.uk/api/search.json?q=UK+PRTR+Newhaven+Veolia+waste+incineration&count=50"
